close,SMA_trend,WMA_trend,RSI_trend,STOCHRSIk_trend,STOCHRSId_trend,WILLR_trend,CCI_trend,AD_trend,MACD_trend
12037.700195,1,1,-1,-1,-1,1,-1,1,-1
12100.700195,1,1,1,1,-1,1,-1,1,-1
12151.150391,1,1,-1,1,-1,1,-1,1,1
12056.049805,1,-1,-1,-1,-1,1,-1,1,-1
12048.200195,-1,-1,-1,-1,-1,1,-1,1,-1
11994.200195,-1,-1,-1,-1,-1,1,-1,1,-1
12043.200195,-1,-1,1,1,-1,1,-1,1,-1
12018.400391,-1,-1,-1,1,-1,1,-1,1,-1
11921.5,-1,-1,-1,-1,-1,1,-1,1,-1
11937.5,-1,-1,1,1,-1,1,-1,1,-1
11856.799805,-1,-1,-1,-1,-1,1,-1,1,-1
11910.150391,-1,-1,1,1,-1,1,-1,1,-1
11971.799805,1,1,1,1,-1,1,-1,1,-1
12086.700195,1,1,1,-1,-1,1,-1,1,-1
12053.950195,1,1,-1,-1,-1,1,-1,1,-1
12165.0,1,1,1,1,-1,1,-1,1,-1
12221.650391,1,1,-1,-1,-1,1,-1,1,1
12259.700195,1,1,-1,-1,-1,1,-1,1,1
12271.799805,1,1,-1,-1,-1,1,-1,1,1
12262.75,1,1,-1,-1,-1,1,-1,1,1
12214.549805,1,-1,-1,-1,-1,1,-1,1,1
12126.549805,-1,-1,-1,-1,-1,1,-1,1,1
12245.799805,1,1,1,1,-1,1,-1,1,1
12255.849609,1,1,1,1,-1,1,-1,1,1
12168.450195,-1,-1,-1,-1,-1,1,-1,1,-1
12182.5,-1,-1,1,1,-1,1,-1,1,-1
12282.200195,1,1,1,1,-1,1,-1,1,-1
12226.650391,1,1,-1,-1,-1,1,-1,1,-1
11993.049805,-1,-1,-1,-1,-1,1,-1,1,-1
12052.950195,-1,-1,1,1,-1,1,-1,1,-1
12025.349609,-1,-1,-1,-1,-1,1,-1,1,-1
12215.900391,1,1,1,1,-1,1,-1,1,-1
12256.799805,1,1,1,-1,-1,1,-1,1,-1
12329.549805,1,1,1,-1,-1,1,-1,1,-1
12362.299805,1,1,1,-1,-1,1,-1,1,1
12343.299805,1,1,-1,-1,-1,1,-1,1,1
12355.5,1,1,1,1,-1,1,-1,1,1
12352.349609,1,1,-1,-1,-1,1,-1,1,1
12224.549805,-1,-1,-1,-1,-1,1,-1,1,1
12169.849609,-1,-1,-1,-1,-1,1,-1,1,-1
12106.900391,-1,-1,-1,-1,-1,1,-1,1,-1
12180.349609,-1,-1,1,1,-1,1,-1,1,-1
12248.25,1,1,1,1,-1,1,-1,1,-1
12119.0,-1,-1,-1,-1,-1,1,-1,1,-1
12055.799805,-1,-1,-1,-1,-1,1,-1,1,-1
12129.5,-1,-1,1,1,-1,1,-1,1,-1
12035.799805,-1,-1,-1,-1,-1,1,-1,1,-1
11962.099609,-1,-1,-1,-1,-1,1,-1,1,-1
11707.900391,-1,-1,1,-1,-1,1,-1,1,-1
11979.650391,-1,1,1,1,-1,1,-1,1,-1
12089.150391,1,1,1,-1,-1,1,-1,1,-1
12137.950195,1,1,1,-1,-1,1,-1,1,-1
12098.349609,1,1,-1,-1,-1,1,-1,1,-1
12031.5,1,-1,-1,-1,-1,1,-1,1,-1
12107.900391,1,1,1,1,-1,1,-1,1,-1
12201.200195,1,1,1,1,-1,1,-1,1,1
12174.650391,1,1,-1,-1,-1,1,-1,1,1
12113.450195,-1,-1,-1,-1,-1,1,-1,1,1
12045.799805,-1,-1,-1,-1,-1,1,-1,1,1
11992.5,-1,-1,-1,-1,-1,1,-1,1,-1
12125.900391,1,1,1,1,-1,1,-1,1,1
12080.849609,-1,-1,-1,-1,-1,1,-1,1,1
11829.400391,-1,-1,-1,-1,-1,1,-1,1,-1
11797.900391,-1,-1,-1,-1,-1,1,-1,1,-1
11678.5,-1,-1,1,-1,-1,1,-1,1,-1
11633.299805,-1,-1,1,-1,-1,1,-1,1,-1
11201.75,-1,-1,1,-1,-1,1,-1,1,-1
11132.75,-1,-1,1,-1,-1,1,-1,1,-1
11303.299805,-1,-1,1,1,-1,1,-1,1,-1
11251.0,-1,-1,1,-1,-1,1,-1,1,-1
11269.0,-1,-1,1,1,-1,1,-1,1,-1
10989.450195,-1,-1,1,-1,-1,1,-1,1,-1
10451.450195,-1,-1,1,-1,-1,1,-1,1,-1
10458.400391,-1,-1,1,1,-1,1,-1,1,-1
9590.150391,-1,-1,1,-1,-1,1,-1,1,-1
9955.200195,-1,-1,1,1,-1,1,-1,1,-1
9197.400391,-1,-1,1,-1,-1,1,-1,1,-1
8967.049805,-1,-1,1,-1,-1,1,-1,1,-1
8468.799805,-1,-1,1,-1,-1,1,-1,1,-1
8263.450195,-1,-1,1,-1,-1,1,-1,1,-1
8745.450195,-1,-1,1,1,-1,1,-1,1,-1
7610.25,-1,-1,1,-1,-1,1,-1,1,-1
7801.049805,-1,-1,1,1,-1,1,-1,1,-1
8317.849609,1,1,1,1,-1,1,-1,1,-1
8641.450195,1,1,1,-1,-1,1,-1,1,-1
8660.25,1,1,1,1,-1,1,-1,1,-1
8281.099609,-1,-1,-1,-1,-1,1,-1,1,-1
8597.75,1,1,1,1,-1,1,-1,1,1
8253.799805,-1,-1,-1,-1,-1,1,-1,1,1
8083.799805,-1,-1,-1,-1,-1,1,-1,1,1
8792.200195,1,1,1,1,-1,1,-1,1,1
8748.75,1,1,-1,-1,-1,1,-1,1,1
9111.900391,1,1,1,1,-1,1,-1,1,1
8993.849609,1,1,-1,-1,-1,1,-1,1,1
8925.299805,1,1,-1,-1,-1,1,-1,1,1
8992.799805,1,1,1,1,-1,1,-1,1,1
9266.75,1,1,1,1,-1,1,-1,1,1
9261.849609,1,1,-1,-1,-1,1,-1,1,1
8981.450195,-1,-1,-1,-1,-1,1,-1,1,1
9187.299805,1,1,1,1,-1,1,-1,1,1
9313.900391,1,1,1,1,-1,1,-1,1,1
9154.400391,-1,-1,-1,-1,-1,1,-1,1,1
9282.299805,1,1,1,1,-1,1,-1,1,1
9380.900391,1,1,1,1,-1,1,-1,1,1
9553.349609,1,1,1,-1,-1,1,-1,1,1
9859.900391,1,1,-1,1,-1,1,-1,1,1
9293.5,-1,-1,-1,-1,-1,1,-1,1,1
9205.599609,-1,-1,-1,-1,-1,1,-1,1,1
9270.900391,-1,-1,1,1,-1,1,-1,1,1
9199.049805,-1,-1,-1,-1,-1,1,-1,1,1
9251.5,-1,-1,1,1,-1,1,-1,1,1
9239.200195,-1,-1,-1,-1,-1,1,-1,1,1
9196.549805,-1,-1,-1,-1,-1,1,-1,1,1
9383.549805,1,1,1,1,-1,1,-1,1,1
9142.75,-1,-1,-1,-1,-1,1,-1,1,1
9136.849609,-1,-1,-1,-1,-1,1,-1,1,1
8823.25,-1,-1,-1,-1,-1,1,-1,1,-1
8879.099609,-1,-1,1,1,-1,1,-1,1,-1
9066.549805,-1,1,1,1,-1,1,-1,1,-1
9106.25,1,1,1,-1,-1,1,-1,1,-1
9039.25,1,1,-1,-1,-1,1,-1,1,-1
9029.049805,1,1,-1,-1,-1,1,-1,1,-1
9314.950195,1,1,1,1,-1,1,-1,1,1
9490.099609,1,1,1,-1,-1,1,-1,1,1
9580.299805,1,1,-1,-1,-1,1,-1,1,1
9826.150391,1,1,-1,-1,-1,1,-1,1,1
9979.099609,1,1,-1,-1,-1,1,-1,1,1
10061.549805,1,1,-1,1,-1,1,-1,1,1
10029.099609,1,1,-1,-1,-1,1,-1,1,1
10142.150391,1,1,-1,1,-1,1,-1,1,1
10167.450195,1,1,-1,1,-1,1,-1,1,1
10046.650391,1,-1,-1,-1,-1,1,-1,1,1
10116.150391,1,1,-1,1,-1,1,-1,1,1
9902.0,-1,-1,-1,-1,-1,1,-1,1,1
9972.900391,-1,-1,1,1,-1,1,-1,1,1
9813.700195,-1,-1,-1,-1,-1,1,-1,1,1
9914.0,-1,-1,1,1,-1,1,-1,1,1
9881.150391,-1,-1,-1,1,-1,1,-1,1,-1
10091.650391,1,1,1,1,-1,1,-1,1,-1
10244.400391,1,1,1,-1,-1,1,-1,1,1
10311.200195,1,1,-1,-1,-1,1,-1,1,1
10471.0,1,1,-1,1,-1,1,-1,1,1
10305.299805,1,1,-1,-1,-1,1,-1,1,1
10288.900391,1,-1,-1,-1,-1,1,-1,1,1
10383.0,1,1,1,1,-1,1,-1,1,1
10312.400391,-1,-1,-1,-1,-1,1,-1,1,1
10302.099609,-1,-1,-1,-1,-1,1,-1,1,-1
10430.049805,1,1,1,1,-1,1,-1,1,1
10551.700195,1,1,-1,1,-1,1,-1,1,1
10607.349609,1,1,-1,-1,-1,1,-1,1,1
10763.650391,1,1,-1,-1,-1,1,-1,1,1
10799.650391,1,1,-1,-1,-1,1,-1,1,1
10705.75,1,1,-1,-1,-1,1,-1,1,1
10813.450195,1,1,-1,1,-1,1,-1,1,1
10768.049805,1,1,-1,-1,-1,1,-1,1,1
10802.700195,1,1,-1,1,-1,1,-1,1,1
10607.349609,-1,-1,-1,-1,-1,1,-1,1,-1
10618.200195,-1,-1,1,1,-1,1,-1,1,-1
10739.950195,1,1,1,1,-1,1,-1,1,-1
10901.700195,1,1,1,1,-1,1,-1,1,-1
11022.200195,1,1,-1,1,-1,1,-1,1,-1
11162.25,1,1,-1,-1,-1,1,-1,1,1
11132.599609,1,1,-1,-1,-1,1,-1,1,1
11215.450195,1,1,-1,1,-1,1,-1,1,1
11194.150391,1,1,-1,-1,-1,1,-1,1,1
11131.799805,1,-1,-1,-1,-1,1,-1,1,1
11300.549805,1,1,-1,1,-1,1,-1,1,1
11202.849609,1,-1,-1,-1,-1,1,-1,1,1
11102.150391,-1,-1,-1,-1,-1,1,-1,1,-1
11073.450195,-1,-1,-1,-1,-1,1,-1,1,-1
10891.599609,-1,-1,-1,-1,-1,1,-1,1,-1
11095.25,-1,1,1,1,-1,1,-1,1,-1
11101.650391,-1,1,1,1,-1,1,-1,1,-1
11200.150391,1,1,1,1,-1,1,-1,1,-1
11214.049805,1,1,1,-1,-1,1,-1,1,-1
11270.150391,1,1,1,-1,-1,1,-1,1,-1
11322.5,1,1,1,-1,-1,1,-1,1,-1
11308.400391,1,1,-1,-1,-1,1,-1,1,-1
11300.450195,1,1,-1,-1,-1,1,-1,1,-1
11178.400391,-1,-1,-1,-1,-1,1,-1,1,-1
11247.099609,-1,-1,1,1,-1,1,-1,1,-1
11385.349609,1,1,1,1,-1,1,-1,1,-1
11408.400391,1,1,1,-1,-1,1,-1,1,-1
11312.200195,1,-1,-1,-1,-1,1,-1,1,-1
11371.599609,1,1,1,1,-1,1,-1,1,-1
11466.450195,1,1,1,1,-1,1,-1,1,-1
11472.25,1,1,1,1,-1,1,-1,1,-1
11549.599609,1,1,-1,1,-1,1,-1,1,-1
11559.25,1,1,-1,1,-1,1,-1,1,1
11647.599609,1,1,-1,-1,-1,1,-1,1,1
11387.5,-1,-1,-1,-1,-1,1,-1,1,-1
11470.25,-1,-1,1,1,-1,1,-1,1,-1
11535.0,1,1,1,1,-1,1,-1,1,-1
11527.450195,1,1,-1,-1,-1,1,-1,1,-1
11333.849609,-1,-1,-1,-1,-1,1,-1,1,-1
11355.049805,-1,-1,1,1,-1,1,-1,1,-1
11317.349609,-1,-1,-1,-1,-1,1,-1,1,-1
11278.0,-1,-1,-1,-1,-1,1,-1,1,-1
11449.25,1,1,1,1,-1,1,-1,1,-1
11464.450195,1,1,1,-1,-1,1,-1,1,-1
11440.049805,1,1,-1,-1,-1,1,-1,1,-1
11521.799805,1,1,1,1,-1,1,-1,1,-1
11604.549805,1,1,1,-1,-1,1,-1,1,-1
11516.099609,1,1,-1,-1,-1,1,-1,1,-1
11504.950195,1,-1,-1,-1,-1,1,-1,1,-1
11250.549805,-1,-1,-1,-1,-1,1,-1,1,-1
11153.650391,-1,-1,1,-1,-1,1,-1,1,-1
11131.849609,-1,-1,1,-1,-1,1,-1,1,-1
10805.549805,-1,-1,1,-1,-1,1,-1,1,-1
11050.25,-1,-1,1,1,-1,1,-1,1,-1
11227.549805,1,1,1,-1,-1,1,-1,1,-1
11222.400391,1,1,-1,-1,-1,1,-1,1,-1
11247.549805,1,1,1,1,-1,1,-1,1,-1
11416.950195,1,1,1,-1,-1,1,-1,1,-1
11503.349609,1,1,1,-1,-1,1,-1,1,1
11662.400391,1,1,-1,-1,-1,1,-1,1,1
11738.849609,1,1,-1,-1,-1,1,-1,1,1
11834.599609,1,1,-1,-1,-1,1,-1,1,1
11914.200195,1,1,-1,-1,-1,1,-1,1,1
